"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Cell Junction Organization",0.197421072957719,0.028054709166545,0.716081566441354,0.480226915724716,0.621062693893983,-6.04368482125747
"Catalytic Complex",0.148470081767146,0.00601246620871545,0.711260976157467,0.48315939087651,0.621865436104216,-6.0470695559172
"Positive Regulation Of Cellular Biosynthetic Process",-0.173171017366224,-0.0463456763277078,-0.700253452684574,0.489893919678524,0.6275307828263,-6.05471597641187
"Cellular Macromolecule Localization",0.188854731004338,0.0416193666512939,0.650613123417906,0.520918234550542,0.664109028881971,-6.08776969213019
"Endoplasmic Reticulum",0.177985111777875,0.0218021257935458,0.636119073911328,0.530174897283219,0.671827204845639,-6.09697774220991
"Hydrolase Activity Acting On Acid Anhydrides",-0.164592175905076,0.0542817310291485,-0.632586478684774,0.532444326006971,0.671827204845639,-6.09919154084161
"Establishment Of Protein Localization",-0.159127018614839,-0.199838838724635,-0.629448239046338,0.534464765193185,0.671827204845639,-6.10114818341189
"Positive Regulation Of Gene Expression",0.171657628183363,-0.0380563288835348,0.587860987904441,0.561620353370321,0.697332530810574,-6.12618463107805
"Presynapse",-0.148090708730435,-0.0330928600100407,-0.584235847857252,0.564020557664731,0.697332530810574,-6.12828821554464
"Secretory Vesicle",-0.148090708730435,-0.0330928600100407,-0.584235847857252,0.564020557664731,0.697332530810574,-6.12828821554464
"Protein Modification By Small Protein Conjugation",-0.134636498071453,-0.0299641847058726,-0.574774939541469,0.570309133004931,0.697332530810574,-6.13371846366424
"Protein Modification By Small Protein Conjugation Or Removal",-0.134636498071453,-0.0299641847058726,-0.574774939541469,0.570309133004931,0.697332530810574,-6.13371846366424
"Proteolysis",-0.134636498071453,-0.0299641847058726,-0.574774939541469,0.570309133004931,0.697332530810574,-6.13371846366424
"Regulation Of Protein Phosphorylation",0.153958371339633,0.0653629575944301,0.561985017858022,0.578866281989424,0.702289186754757,-6.14092207278907
"Supramolecular Complex",-0.172276677881297,-0.0590223861283644,-0.560916012278352,0.579584384608015,0.702289186754757,-6.14151700449932
"Gtpase Activity",0.156513871996167,0.0381464230429014,0.550236115585825,0.586782748659519,0.704663211559869,-6.14739996622576
"Guanyl Nucleotide Binding",0.156513871996167,0.0381464230429014,0.550236115585825,0.586782748659519,0.704663211559869,-6.14739996622576
"Identical Protein Binding",0.134852193783379,0.141013951966502,0.522607161904107,0.605605550117255,0.724035079917963,-6.16210632263265
"Neuron Projection",-0.126646741135025,0.0363813498984304,-0.494118722560798,0.625308287656184,0.736735850824776,-6.17649331231837
"Golgi Apparatus Subcompartment",-0.101540410536308,-0.445694307935018,-0.479685980746216,0.635400436399063,0.736735850824776,-6.18348014447228
"Golgi Membrane",-0.101540410536308,-0.445694307935018,-0.479685980746216,0.635400436399063,0.736735850824776,-6.18348014447228
"Golgi Vesicle Transport",-0.101540410536308,-0.445694307935018,-0.479685980746216,0.635400436399063,0.736735850824776,-6.18348014447228
"Intracellular Transport",-0.101540410536308,-0.445694307935018,-0.479685980746216,0.635400436399063,0.736735850824776,-6.18348014447228
"Post Golgi Vesicle Mediated Transport",-0.101540410536308,-0.445694307935018,-0.479685980746216,0.635400436399063,0.736735850824776,-6.18348014447228
"Trans Golgi Network",-0.101540410536308,-0.445694307935018,-0.479685980746216,0.635400436399063,0.736735850824776,-6.18348014447228
"Cell Cell Signaling",0.0970513725989985,0.0166769369342627,0.419618007867221,0.678159293432926,0.782939270100675,-6.2103696629679
"G Protein Coupled Receptor Binding",-0.0983232885928132,-0.000776887860928419,-0.398784757930329,0.693258738877948,0.796951285291316,-6.21886845683731
"Molecular Function Regulator",0.074409954241135,-0.0416931667325585,0.367301987012746,0.716321478304185,0.813678671144872,-6.23090029260085
"Regulation Of Growth",-0.0884521406329357,0.041470518546217,-0.361150974842173,0.720860390351402,0.813678671144872,-6.23313680254227
"Regulation Of Phosphorus Metabolic Process",-0.0884521406329357,0.041470518546217,-0.361150974842173,0.720860390351402,0.813678671144872,-6.23313680254227
"Protein Polyubiquitination",-0.108713811192305,-0.0800239952318784,-0.358345797322652,0.722933837931689,0.813678671144872,-6.23414435319722
"Ubiquitin Like Protein Ligase Binding",-0.108713811192305,-0.0800239952318784,-0.358345797322652,0.722933837931689,0.813678671144872,-6.23414435319722
"Chromatin",-0.0815432717300876,-0.262712691155749,-0.330345684105145,0.743745779687778,0.830156077742789,-6.24377471019892
"Chromosome",-0.0815432717300876,-0.262712691155749,-0.330345684105145,0.743745779687778,0.830156077742789,-6.24377471019892
"Negative Regulation Of Gene Expression",-0.0649682309912374,-0.0619589920707978,-0.259888665351254,0.796965551571988,0.885883195755639,-6.26456793986092
"Plasma Membrane Protein Complex",-0.0655886723014911,-0.00260159937354042,-0.221899068746608,0.82609983718911,0.90328064465724,-6.2737301671349
"Negative Regulation Of Protein Metabolic Process",0.0550387186115598,-0.0599163680725036,0.219837520403251,0.82768852387322,0.90328064465724,-6.27418620452804
"Negative Regulation Of Protein Modification Process",0.0550387186115598,-0.0599163680725036,0.219837520403251,0.82768852387322,0.90328064465724,-6.27418620452804
"Regulation Of Immune System Process",0.0555150761155698,0.0700637008537224,0.217609430062624,0.829406391190849,0.90328064465724,-6.27467431456471
"T Cell Activation",0.0555150761155698,0.0700637008537224,0.217609430062624,0.829406391190849,0.90328064465724,-6.27467431456471
"Exocytic Vesicle",0.0504016890236055,0.111472056222293,0.182149776123112,0.85685647496146,0.925680288211376,-6.28177533965012
"Transport Vesicle",0.0504016890236055,0.111472056222293,0.182149776123112,0.85685647496146,0.925680288211376,-6.28177533965012
"Nucleolus",0.0457651470617644,-0.00918154377065546,0.167591832884162,0.868181450456703,0.927421907682218,-6.28432685915243
"Immune System Development",-0.0379047027201301,-0.0510203163210502,-0.154654404116811,0.878269934708662,0.927421907682218,-6.28641647280476
"Leukocyte Differentiation",-0.0379047027201301,-0.0510203163210502,-0.154654404116811,0.878269934708662,0.927421907682218,-6.28641647280476
"Mononuclear Cell Differentiation",-0.0379047027201301,-0.0510203163210502,-0.154654404116811,0.878269934708662,0.927421907682218,-6.28641647280476
"Adenylate Cyclase Activating G Protein Coupled Receptor Signaling Pathway",-0.0404081828259459,-0.189859943784286,-0.149477821439071,0.882312549388203,0.927421907682218,-6.28720566816266
"Adenylate Cyclase Modulating G Protein Coupled Receptor Signaling Pathway",-0.0404081828259459,-0.189859943784286,-0.149477821439071,0.882312549388203,0.927421907682218,-6.28720566816266
"Enzyme Regulator Activity",0.0322623242814732,0.0490441221145944,0.14910700508605,0.882602261586052,0.927421907682218,-6.2872611715956
"Golgi Apparatus",0.027397930973758,-0.265467022904368,0.117519573683757,0.907337768808103,0.948144587302945,-6.29148380556977
"Negative Regulation Of Response To Stimulus",0.0212615751729873,0.0346185944320732,0.110278247710077,0.913022671387868,0.948144587302945,-6.29231102147346
"Cis Regulatory Region Sequence Specific Dna Binding",0.0262072573388859,-0.0877570828850764,0.096468584563146,0.923876941310145,0.948144587302945,-6.29374291728849
"Protein Containing Complex Organization",-0.0203198052005266,-0.486339577808856,-0.0886267891884897,0.930047340595225,0.948144587302945,-6.29447092691101
"Modification Dependent Macromolecule Catabolic Process",0.0263815893270143,0.0540080029255305,0.087839840785952,0.930666811449858,0.948144587302945,-6.29454058128749
"Proteasome Mediated Ubiquitin Dependent Protein Catabolic Process",0.0263815893270143,0.0540080029255305,0.087839840785952,0.930666811449858,0.948144587302945,-6.29454058128749
"Regulation Of Proteolysis",0.0263815893270143,0.0540080029255305,0.087839840785952,0.930666811449858,0.948144587302945,-6.29454058128749
"Mrna Metabolic Process",-0.0210202479124315,-0.0260118344996862,-0.070128449921895,0.944619886234904,0.948144587302945,-6.295943999448
"Mrna Processing",-0.0210202479124315,-0.0260118344996862,-0.070128449921895,0.944619886234904,0.948144587302945,-6.295943999448
"Ncrna Metabolic Process",-0.0210202479124315,-0.0260118344996862,-0.070128449921895,0.944619886234904,0.948144587302945,-6.295943999448
"Ncrna Processing",-0.0210202479124315,-0.0260118344996862,-0.070128449921895,0.944619886234904,0.948144587302945,-6.295943999448
"Rna Processing",-0.0210202479124315,-0.0260118344996862,-0.070128449921895,0.944619886234904,0.948144587302945,-6.295943999448
"Organonitrogen Compound Biosynthetic Process",-0.013242612954784,-0.0133330667870142,-0.0435384541067156,0.965599913186773,0.965599913186773,-6.29746023351889
