"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Mononuclear Cell Differentiation",-0.12385555391991,-0.0683879236540086,-0.702329996171224,0.486035499373245,0.625567221681353,-6.29017905275591
"Molecular Function Regulator",0.088676564233128,0.0509367111825579,0.670775934705821,0.505739440873128,0.647828140927959,-6.31163394564636
"Intrinsic Component Of Plasma Membrane",-0.104044337345001,0.0311164012852712,-0.583413919900519,0.5624830932443,0.717099298970221,-6.36598247617981
"Synapse",0.0882009700251156,0.0619072023798969,0.561174197157816,0.577420342405818,0.720150241229779,-6.37862780333058
"Mrna Metabolic Process",0.125167160193202,-0.0482689243626744,0.555976431296574,0.580939042181644,0.720150241229779,-6.38151336580329
"Mrna Processing",0.125167160193202,-0.0482689243626744,0.555976431296574,0.580939042181644,0.720150241229779,-6.38151336580329
"Ncrna Metabolic Process",0.125167160193202,-0.0482689243626744,0.555976431296574,0.580939042181644,0.720150241229779,-6.38151336580329
"Ncrna Processing",0.125167160193202,-0.0482689243626744,0.555976431296574,0.580939042181644,0.720150241229779,-6.38151336580329
"Rna Processing",0.125167160193202,-0.0482689243626744,0.555976431296574,0.580939042181644,0.720150241229779,-6.38151336580329
"Dna Binding Transcription Factor Activity",-0.0939033351197845,-0.21545476346184,-0.535921102516133,0.594612070606354,0.727048395423224,-6.39239883618391
"Sequence Specific Dna Binding",-0.0939033351197845,-0.21545476346184,-0.535921102516133,0.594612070606354,0.727048395423224,-6.39239883618391
"Transcription Regulator Activity",-0.0939033351197845,-0.21545476346184,-0.535921102516133,0.594612070606354,0.727048395423224,-6.39239883618391
"Positive Regulation Of Gene Expression",0.10194744147071,-0.0378487340295583,0.487293146971633,0.628380004630032,0.764860729617551,-6.41715216336115
"Response To Transforming Growth Factor Beta",0.0990834280512387,0.0115116021243368,0.474694878881312,0.637265161784129,0.769341659623066,-6.4231855333866
"Cellular Response To Dna Damage Stimulus",0.0941064317928974,-0.00145187671809505,0.469927858647357,0.640641381990954,0.769341659623066,-6.42542768543067
"Negative Regulation Of Nucleobase Containing Compound Metabolic Process",0.0941064317928974,-0.00145187671809505,0.469927858647357,0.640641381990954,0.769341659623066,-6.42542768543067
"Phosphorylation",0.0675796751457334,0.0308726287172658,0.452464406780068,0.65307511006647,0.780168217987943,-6.433450096467
"Cell Growth",0.0936863033485475,-0.0181843607722018,0.445087665650558,0.658357566852279,0.780168217987943,-6.43674841883741
"Neurogenesis",0.0936863033485475,-0.0181843607722018,0.445087665650558,0.658357566852279,0.780168217987943,-6.43674841883741
"Protein Polyubiquitination",-0.0915580353094655,0.0807595693541775,-0.430684378902268,0.668722444689934,0.785529858609574,-6.44303355197472
"Ubiquitin Like Protein Ligase Binding",-0.0915580353094655,0.0807595693541775,-0.430684378902268,0.668722444689934,0.785529858609574,-6.44303355197472
"Nuclear Outer Membrane Endoplasmic Reticulum Membrane Network",-0.0705818209133973,-0.0407124187064076,-0.319955989884759,0.750459969469246,0.86171128730272,-6.48449222640744
"Transmembrane Transport",-0.0705818209133973,-0.0407124187064076,-0.319955989884759,0.750459969469246,0.86171128730272,-6.48449222640744
"Cis Regulatory Region Sequence Specific Dna Binding",-0.0628898381643552,-0.0579067364275943,-0.318727514824631,0.751385363937102,0.86171128730272,-6.48488395228462
"Adenylate Cyclase Activating G Protein Coupled Receptor Signaling Pathway",0.0627256244258906,-0.0914444023125831,0.314550211154507,0.754534830038704,0.86171128730272,-6.48620475233534
"Adenylate Cyclase Modulating G Protein Coupled Receptor Signaling Pathway",0.0627256244258906,-0.0914444023125831,0.314550211154507,0.754534830038704,0.86171128730272,-6.48620475233534
"Neuron Projection",-0.0573641334683662,0.0936541050608529,-0.313855523559863,0.755058998602634,0.86171128730272,-6.48642271967018
"Mitochondrion",0.0568779756871633,0.0186474241385216,0.312609459670895,0.755999493693092,0.86171128730272,-6.4868124863703
"Cellular Protein Catabolic Process",0.0511920201261331,0.0441085318342779,0.263906157317914,0.793038687275522,0.881518210236014,-6.50083664463824
"Macromolecule Catabolic Process",0.0511920201261331,0.0441085318342779,0.263906157317914,0.793038687275522,0.881518210236014,-6.50083664463824
"Organonitrogen Compound Catabolic Process",0.0511920201261331,0.0441085318342779,0.263906157317914,0.793038687275522,0.881518210236014,-6.50083664463824
"Proteasomal Protein Catabolic Process",0.0511920201261331,0.0441085318342779,0.263906157317914,0.793038687275522,0.881518210236014,-6.50083664463824
"Protein Catabolic Process",0.0511920201261331,0.0441085318342779,0.263906157317914,0.793038687275522,0.881518210236014,-6.50083664463824
"Transferase Complex",0.0511920201261331,0.0441085318342779,0.263906157317914,0.793038687275522,0.881518210236014,-6.50083664463824
"Exocytic Vesicle",-0.0483231535049935,-0.0381315844235694,-0.242199024374613,0.809709597089191,0.890240689357169,-6.50632623205497
"Transport Vesicle",-0.0483231535049935,-0.0381315844235694,-0.242199024374613,0.809709597089191,0.890240689357169,-6.50632623205497
"Golgi Apparatus",0.0367384654552879,-0.249343902250843,0.24076519044433,0.810814010752812,0.890240689357169,-6.50667230434153
"Negative Regulation Of Response To Stimulus",0.0286838975938995,0.0851291837312185,0.233662867446579,0.816290286315032,0.892610109832291,-6.50835630972793
"Protein Modification By Small Protein Conjugation",-0.0392183859940802,0.0707014796969067,-0.217893131903654,0.828482409648673,0.895027181508004,-6.51191556827017
"Protein Modification By Small Protein Conjugation Or Removal",-0.0392183859940802,0.0707014796969067,-0.217893131903654,0.828482409648673,0.895027181508004,-6.51191556827017
"Proteolysis",-0.0392183859940802,0.0707014796969067,-0.217893131903654,0.828482409648673,0.895027181508004,-6.51191556827017
"Cell Projection Organization",0.0430280315876816,0.0116806543584488,0.208870793219385,0.835477344671994,0.898973622867066,-6.51384035886212
"Negative Regulation Of Gene Expression",-0.0322141023468048,-0.0608917394148192,-0.183490526373611,0.855224866578781,0.916555733504749,-6.5188191732892
"Cellular Macromolecule Localization",0.0365056442302649,-0.0472916165679331,0.176871290071464,0.860391053408361,0.918433307011306,-6.52001192496791
"Plasma Membrane Protein Complex",0.0264838495858716,0.0749768423977983,0.124722209361019,0.901290496325583,0.958289104788862,-6.52787803127726
"Negative Regulation Of Catalytic Activity",0.016419577774972,0.0877715538578292,0.078673108922729,0.937636117871847,0.962228743075216,-6.53256373614515
"Negative Regulation Of Kinase Activity",0.016419577774972,0.0877715538578292,0.078673108922729,0.937636117871847,0.962228743075216,-6.53256373614515
"Negative Regulation Of Molecular Function",0.016419577774972,0.0877715538578292,0.078673108922729,0.937636117871847,0.962228743075216,-6.53256373614515
"Negative Regulation Of Phosphorus Metabolic Process",0.016419577774972,0.0877715538578292,0.078673108922729,0.937636117871847,0.962228743075216,-6.53256373614515
"Negative Regulation Of Phosphorylation",0.016419577774972,0.0877715538578292,0.078673108922729,0.937636117871847,0.962228743075216,-6.53256373614515
"Negative Regulation Of Transferase Activity",0.016419577774972,0.0877715538578292,0.078673108922729,0.937636117871847,0.962228743075216,-6.53256373614515
"Regulation Of Protein Kinase Activity",0.016419577774972,0.0877715538578292,0.078673108922729,0.937636117871847,0.962228743075216,-6.53256373614515
"Kinase Regulator Activity",-0.0132438441297092,0.0274984522232894,-0.0747375316939623,0.940749748422899,0.962228743075216,-6.53286581831419
"Regulation Of Transferase Activity",-0.0132438441297092,0.0274984522232894,-0.0747375316939623,0.940749748422899,0.962228743075216,-6.53286581831419
"Neuropeptide Receptor Binding",0.0131584474507034,0.0353699161748697,0.0701966180297676,0.944343450453,0.962228743075216,-6.53319511037441
"Regulation Of Body Fluid Levels",0.0131584474507034,0.0353699161748697,0.0701966180297676,0.944343450453,0.962228743075216,-6.53319511037441
"Negative Regulation Of Protein Metabolic Process",0.0103141390248409,0.0867672651783703,0.0575539773422361,0.954354830840749,0.965118231188577,-6.53400323629846
"Negative Regulation Of Protein Modification Process",0.0103141390248409,0.0867672651783703,0.0575539773422361,0.954354830840749,0.965118231188577,-6.53400323629846
"Gtpase Activity",-0.00644768869256662,0.035563194604541,-0.031739882611729,0.974817709134723,0.978455088646419,-6.53515662533064
"Guanyl Nucleotide Binding",-0.00644768869256662,0.035563194604541,-0.031739882611729,0.974817709134723,0.978455088646419,-6.53515662533064
"Organonitrogen Compound Biosynthetic Process",-0.00422788422098051,0.00697930491082444,-0.0194818683755538,0.984541513841761,0.984541513841761,-6.53547081079304
